way,name,way_id,node_id,highway,lat,lng,bearing
"<overpy.Way id=663589519 nodes=[5780287289, 6211094276]>",n/a,663589519,5780287289,service,1.2757289,103.8445729,319.3131093171741
"<overpy.Way id=663589519 nodes=[5780287289, 6211094276]>",n/a,663589519,6211094276,service,1.2757696,103.8445379,
"<overpy.Way id=633809869 nodes=[5780287289, 237105451]>",Peck Seah Street,633809869,5780287289,residential,1.2757289,103.8445729,188.3342969122843
"<overpy.Way id=633809869 nodes=[5780287289, 237105451]>",Peck Seah Street,633809869,237105451,residential,1.2755112,103.8445410,
"<overpy.Way id=633213700 nodes=[4982866863, 5780287292]>",Peck Seah Street,633213700,4982866863,residential,1.2761339,103.8446323,188.6151815644386
"<overpy.Way id=633213700 nodes=[4982866863, 5780287292]>",Peck Seah Street,633213700,5780287292,residential,1.2759267,103.8446009,
"<overpy.Way id=633809868 nodes=[5780287292, 5780287289]>",Peck Seah Street,633809868,5780287292,residential,1.2759267,103.8446009,188.05512227021762
"<overpy.Way id=633809868 nodes=[5780287292, 5780287289]>",Peck Seah Street,633809868,5780287289,residential,1.2757289,103.8445729,
"<overpy.Way id=721860173 nodes=[1829431171, 9337436166, 246800772]>",Spring Street,721860173,1829431171,residential,1.2810438,103.8437882,300.4275595681103
"<overpy.Way id=721860173 nodes=[1829431171, 9337436166, 246800772]>",Spring Street,721860173,9337436166,residential,1.2810704,103.8437429,300.41214395827967
"<overpy.Way id=721860173 nodes=[1829431171, 9337436166, 246800772]>",Spring Street,721860173,246800772,residential,1.2811542,103.8436001,
"<overpy.Way id=254344607 nodes=[5809892935, 9559452002, 9337436164, 1829431171]>",Spring Street,254344607,5809892935,residential,1.2807532,103.8442597,302.49088189526395
"<overpy.Way id=254344607 nodes=[5809892935, 9559452002, 9337436164, 1829431171]>",Spring Street,254344607,9559452002,residential,1.2808247,103.8441474,302.52102296159563
"<overpy.Way id=254344607 nodes=[5809892935, 9559452002, 9337436164, 1829431171]>",Spring Street,254344607,9337436164,residential,1.2809446,103.8439593,300.11042502574384
"<overpy.Way id=254344607 nodes=[5809892935, 9559452002, 9337436164, 1829431171]>",Spring Street,254344607,1829431171,residential,1.2810438,103.8437882,
"<overpy.Way id=771594255 nodes=[5809892935, 7866818011, 4600790084]>",South Bridge Road,771594255,5809892935,secondary,1.2807532,103.8442597,230.22030858676425
"<overpy.Way id=771594255 nodes=[5809892935, 7866818011, 4600790084]>",South Bridge Road,771594255,7866818011,secondary,1.2805536,103.8440199,229.95718587067822
"<overpy.Way id=771594255 nodes=[5809892935, 7866818011, 4600790084]>",South Bridge Road,771594255,4600790084,secondary,1.2804921,103.8439467,
"<overpy.Way id=615134250 nodes=[5817288340, 7874929930, 6353451322, 7152923145]>",Stanley st,615134250,5817288340,residential,1.2790637,103.8484187,208.94081815895115
"<overpy.Way id=615134250 nodes=[5817288340, 7874929930, 6353451322, 7152923145]>",Stanley st,615134250,7874929930,residential,1.2790411,103.8484062,209.60867832439632
"<overpy.Way id=615134250 nodes=[5817288340, 7874929930, 6353451322, 7152923145]>",Stanley st,615134250,6353451322,residential,1.2790316,103.8484008,211.02064924473532
"<overpy.Way id=615134250 nodes=[5817288340, 7874929930, 6353451322, 7152923145]>",Stanley st,615134250,7152923145,residential,1.2787518,103.8482325,
"<overpy.Way id=765874074 nodes=[7152923145, 5817288341]>",Stanley st,765874074,7152923145,residential,1.2787518,103.8482325,210.8330643053498
"<overpy.Way id=765874074 nodes=[7152923145, 5817288341]>",Stanley st,765874074,5817288341,residential,1.2782093,103.8479086,
"<overpy.Way id=633864736 nodes=[5817288340, 6365520411, 237089541]>",McCallum Street,633864736,5817288340,secondary,1.2790637,103.8484187,301.85567038125794
"<overpy.Way id=633864736 nodes=[5817288340, 6365520411, 237089541]>",McCallum Street,633864736,6365520411,secondary,1.2792423,103.8481312,301.81858819554293
"<overpy.Way id=633864736 nodes=[5817288340, 6365520411, 237089541]>",McCallum Street,633864736,237089541,secondary,1.2792655,103.8480938,
"<overpy.Way id=765874074 nodes=[7152923145, 5817288341]>",Stanley st,765874074,7152923145,residential,1.2787518,103.8482325,210.8330643053498
"<overpy.Way id=765874074 nodes=[7152923145, 5817288341]>",Stanley st,765874074,5817288341,residential,1.2782093,103.8479086,
"<overpy.Way id=615134250 nodes=[5817288340, 7874929930, 6353451322, 7152923145]>",Stanley st,615134250,5817288340,residential,1.2790637,103.8484187,208.94081815895115
"<overpy.Way id=615134250 nodes=[5817288340, 7874929930, 6353451322, 7152923145]>",Stanley st,615134250,7874929930,residential,1.2790411,103.8484062,209.60867832439632
"<overpy.Way id=615134250 nodes=[5817288340, 7874929930, 6353451322, 7152923145]>",Stanley st,615134250,6353451322,residential,1.2790316,103.8484008,211.02064924473532
"<overpy.Way id=615134250 nodes=[5817288340, 7874929930, 6353451322, 7152923145]>",Stanley st,615134250,7152923145,residential,1.2787518,103.8482325,
"<overpy.Way id=459186767 nodes=[6197106675, 5817301660, 6365618069, 246801953]>",Cecil Street,459186767,6197106675,secondary,1.2803612,103.8487574,29.592191356845206
"<overpy.Way id=459186767 nodes=[6197106675, 5817301660, 6365618069, 246801953]>",Cecil Street,459186767,5817301660,secondary,1.2805383,103.8488580,29.78194126273371
"<overpy.Way id=459186767 nodes=[6197106675, 5817301660, 6365618069, 246801953]>",Cecil Street,459186767,6365618069,secondary,1.2808379,103.8490295,29.784964039593262
"<overpy.Way id=459186767 nodes=[6197106675, 5817301660, 6365618069, 246801953]>",Cecil Street,459186767,246801953,secondary,1.2808779,103.8490524,
"<overpy.Way id=615136796 nodes=[5817301660, 6353450911, 5817301661]>",n/a,615136796,5817301660,residential,1.2805383,103.8488580,119.96710829583247
"<overpy.Way id=615136796 nodes=[5817301660, 6353450911, 5817301661]>",n/a,615136796,6353450911,residential,1.2805153,103.8488979,119.98971854851811
"<overpy.Way id=615136796 nodes=[5817301660, 6353450911, 5817301661]>",n/a,615136796,5817301661,residential,1.2803129,103.8492487,
"<overpy.Way id=778176376 nodes=[7262727596, 6353451129, 3059598143]>",n/a,778176376,7262727596,residential,1.2804974,103.8493647,32.747155824934964
"<overpy.Way id=778176376 nodes=[7262727596, 6353451129, 3059598143]>",n/a,778176376,6353451129,residential,1.2805916,103.8494253,30.822916379123626
"<overpy.Way id=778176376 nodes=[7262727596, 6353451129, 3059598143]>",n/a,778176376,3059598143,residential,1.2806355,103.8494515,
"<overpy.Way id=839225098 nodes=[5817301661, 7262727596]>",n/a,839225098,5817301661,residential,1.2803129,103.8492487,32.15220773950443
"<overpy.Way id=839225098 nodes=[5817301661, 7262727596]>",n/a,839225098,7262727596,residential,1.2804974,103.8493647,
"<overpy.Way id=481615565 nodes=[4600790084, 9559521720, 7866818013, 5809828373, 8153290963, 5809828372, 6048295590, 26782339]>",Neil Road,481615565,4600790084,secondary,1.2804921,103.8439467,233.25405475833855
"<overpy.Way id=481615565 nodes=[4600790084, 9559521720, 7866818013, 5809828373, 8153290963, 5809828372, 6048295590, 26782339]>",Neil Road,481615565,9559521720,secondary,1.2804659,103.8439116,230.79581133836186
"<overpy.Way id=481615565 nodes=[4600790084, 9559521720, 7866818013, 5809828373, 8153290963, 5809828372, 6048295590, 26782339]>",Neil Road,481615565,7866818013,secondary,1.2804217,103.8438574,234.0315470053868
"<overpy.Way id=481615565 nodes=[4600790084, 9559521720, 7866818013, 5809828373, 8153290963, 5809828372, 6048295590, 26782339]>",Neil Road,481615565,5809828373,secondary,1.2803276,103.8437277,240.71543667309828
"<overpy.Way id=481615565 nodes=[4600790084, 9559521720, 7866818013, 5809828373, 8153290963, 5809828372, 6048295590, 26782339]>",Neil Road,481615565,8153290963,secondary,1.2802352,103.8435629,238.47067560329515
"<overpy.Way id=481615565 nodes=[4600790084, 9559521720, 7866818013, 5809828373, 8153290963, 5809828372, 6048295590, 26782339]>",Neil Road,481615565,5809828372,secondary,1.2801470,103.8434191,238.75905601038488
"<overpy.Way id=481615565 nodes=[4600790084, 9559521720, 7866818013, 5809828373, 8153290963, 5809828372, 6048295590, 26782339]>",Neil Road,481615565,6048295590,secondary,1.2799664,103.8431213,245.3807405090238
"<overpy.Way id=481615565 nodes=[4600790084, 9559521720, 7866818013, 5809828373, 8153290963, 5809828372, 6048295590, 26782339]>",Neil Road,481615565,26782339,secondary,1.2798641,103.8428980,
"<overpy.Way id=666597305 nodes=[6241155021, 1837345167]>",Duxton Road,666597305,6241155021,residential,1.2798598,103.8431840,147.56869051885144
"<overpy.Way id=666597305 nodes=[6241155021, 1837345167]>",Duxton Road,666597305,1837345167,residential,1.2797377,103.8432616,
"<overpy.Way id=665482261 nodes=[6048295590, 6241155021]>",Duxton Road,665482261,6048295590,residential,1.2799664,103.8431213,149.54305142325654
"<overpy.Way id=665482261 nodes=[6048295590, 6241155021]>",Duxton Road,665482261,6241155021,residential,1.2798598,103.8431840,
"<overpy.Way id=22919822 nodes=[1837345167, 5172050059, 246800852, 6228747064]>",Duxton Road,22919822,1837345167,residential,1.2797377,103.8432616,165.38261660532498
"<overpy.Way id=22919822 nodes=[1837345167, 5172050059, 246800852, 6228747064]>",Duxton Road,22919822,5172050059,residential,1.2797101,103.8432688,172.8528450930139
"<overpy.Way id=22919822 nodes=[1837345167, 5172050059, 246800852, 6228747064]>",Duxton Road,22919822,246800852,residential,1.2796511,103.8432762,172.07408166855475
"<overpy.Way id=22919822 nodes=[1837345167, 5172050059, 246800852, 6228747064]>",Duxton Road,22919822,6228747064,residential,1.2795757,103.8432867,
"<overpy.Way id=665482262 nodes=[6228747064, 4745151601]>",Duxton Road,665482262,6228747064,residential,1.2795757,103.8432867,174.301502225803
"<overpy.Way id=665482262 nodes=[6228747064, 4745151601]>",Duxton Road,665482262,4745151601,residential,1.2794164,103.8433026,
"<overpy.Way id=23125723 nodes=[6228532829, 237154096]>",Enggor Street,23125723,6228532829,tertiary,1.2741968,103.8441262,266.3276955551874
"<overpy.Way id=23125723 nodes=[6228532829, 237154096]>",Enggor Street,23125723,237154096,tertiary,1.2741773,103.8438223,
"<overpy.Way id=672827738 nodes=[6228532829, 6305150042]>",n/a,672827738,6228532829,residential,1.2741968,103.8441262,3.9768762424608326
"<overpy.Way id=672827738 nodes=[6228532829, 6305150042]>",n/a,672827738,6305150042,residential,1.2743593,103.8441375,
"<overpy.Way id=481606278 nodes=[6691407335, 1814202409, 6228597637]>",Tras Street,481606278,6691407335,residential,1.2755749,103.8439546,187.04108529236683
"<overpy.Way id=481606278 nodes=[6691407335, 1814202409, 6228597637]>",Tras Street,481606278,1814202409,residential,1.2755320,103.8439493,186.6752811007962
"<overpy.Way id=481606278 nodes=[6691407335, 1814202409, 6228597637]>",Tras Street,481606278,6228597637,residential,1.2753603,103.8439292,
"<overpy.Way id=665467181 nodes=[4982867026, 6228597634]>",Tras Street,665467181,4982867026,residential,1.2749812,103.8438930,183.00559818582238
"<overpy.Way id=665467181 nodes=[4982867026, 6228597634]>",Tras Street,665467181,6228597634,residential,1.2748879,103.8438881,
"<overpy.Way id=665467182 nodes=[6228597634, 6228597636]>",Tras Street,665467182,6228597634,residential,1.2748879,103.8438881,182.93494804025937
"<overpy.Way id=665467182 nodes=[6228597634, 6228597636]>",Tras Street,665467182,6228597636,residential,1.2748450,103.8438859,
"<overpy.Way id=665467183 nodes=[6228597637, 4982867026]>",Tras Street,665467183,6228597637,residential,1.2753603,103.8439292,185.4532535431275
"<overpy.Way id=665467183 nodes=[6228597637, 4982867026]>",Tras Street,665467183,4982867026,residential,1.2749812,103.8438930,
"<overpy.Way id=665467184 nodes=[6228597635, 7891603030, 237154096]>",Tras Street,665467184,6228597635,residential,1.2747123,103.8438693,185.10172615568874
"<overpy.Way id=665467184 nodes=[6228597635, 7891603030, 237154096]>",Tras Street,665467184,7891603030,residential,1.2742151,103.8438249,183.93381215194012
"<overpy.Way id=665467184 nodes=[6228597635, 7891603030, 237154096]>",Tras Street,665467184,237154096,residential,1.2741773,103.8438223,
"<overpy.Way id=665467185 nodes=[6228597636, 6228597635]>",Tras Street,665467185,6228597636,residential,1.2748450,103.8438859,187.12858377158258
"<overpy.Way id=665467185 nodes=[6228597636, 6228597635]>",Tras Street,665467185,6228597635,residential,1.2747123,103.8438693,
"<overpy.Way id=1072195929 nodes=[6228597636, 9837964776, 9837964775]>",n/a,1072195929,6228597636,service,1.2748450,103.8438859,88.26863262415321
"<overpy.Way id=1072195929 nodes=[6228597636, 9837964776, 9837964775]>",n/a,1072195929,9837964776,service,1.2748461,103.8439223,88.72665489428488
"<overpy.Way id=1072195929 nodes=[6228597636, 9837964776, 9837964775]>",n/a,1072195929,9837964775,service,1.2748506,103.8441248,
"<overpy.Way id=672208367 nodes=[6294802153, 1829822446]>",n/a,672208367,6294802153,service,1.2731308,103.8426961,270.07757159080364
"<overpy.Way id=672208367 nodes=[6294802153, 1829822446]>",n/a,672208367,1829822446,service,1.2731318,103.8419573,
"<overpy.Way id=672208368 nodes=[6294802153, 7669395495]>",n/a,672208368,6294802153,service,1.2731308,103.8426961,4.601855085477382
"<overpy.Way id=672208368 nodes=[6294802153, 7669395495]>",n/a,672208368,7669395495,service,1.2733345,103.8427125,
"<overpy.Way id=481609922 nodes=[4745227685, 7883483649, 6294802153]>",n/a,481609922,4745227685,service,1.2727658,103.8426736,3.4865382083734744
"<overpy.Way id=481609922 nodes=[4745227685, 7883483649, 6294802153]>",n/a,481609922,7883483649,service,1.2728019,103.8426758,3.530996633891789
"<overpy.Way id=481609922 nodes=[4745227685, 7883483649, 6294802153]>",n/a,481609922,6294802153,service,1.2731308,103.8426961,
"<overpy.Way id=673279784 nodes=[5246777979, 6305142607, 6305142608, 6305142609]>",n/a,673279784,5246777979,service,1.2786642,103.8468769,91.68386626205529
"<overpy.Way id=673279784 nodes=[5246777979, 6305142607, 6305142608, 6305142609]>",n/a,673279784,6305142607,service,1.2786602,103.8470130,98.77996961149523
"<overpy.Way id=673279784 nodes=[5246777979, 6305142607, 6305142608, 6305142609]>",n/a,673279784,6305142608,service,1.2786455,103.8471082,116.57075875181636
"<overpy.Way id=673279784 nodes=[5246777979, 6305142607, 6305142608, 6305142609]>",n/a,673279784,6305142609,service,1.2785731,103.8472530,
"<overpy.Way id=836674176 nodes=[6305150042, 6305150039]>",n/a,836674176,6305150042,residential,1.2743593,103.8441375,3.9506800423188793
"<overpy.Way id=836674176 nodes=[6305150042, 6305150039]>",n/a,836674176,6305150039,residential,1.2745417,103.8441501,
"<overpy.Way id=673280646 nodes=[6305150039, 6305150043, 6305150041, 6305150042]>",n/a,673280646,6305150039,service,1.2745417,103.8441501,122.63994142832325
"<overpy.Way id=673280646 nodes=[6305150039, 6305150043, 6305150041, 6305150042]>",n/a,673280646,6305150043,service,1.2745198,103.8441843,183.79585245306816
"<overpy.Way id=673280646 nodes=[6305150039, 6305150043, 6305150041, 6305150042]>",n/a,673280646,6305150041,service,1.2744098,103.8441770,218.02486521999646
"<overpy.Way id=673280646 nodes=[6305150039, 6305150043, 6305150041, 6305150042]>",n/a,673280646,6305150042,service,1.2743593,103.8441375,
"<overpy.Way id=836674597 nodes=[6305150039, 7825464605]>",n/a,836674597,6305150039,residential,1.2745417,103.8441501,3.9715160303263133
"<overpy.Way id=836674597 nodes=[6305150039, 7825464605]>",n/a,836674597,7825464605,residential,1.2748369,103.8441706,
"<overpy.Way id=672827738 nodes=[6228532829, 6305150042]>",n/a,672827738,6228532829,residential,1.2741968,103.8441262,3.9768762424608326
"<overpy.Way id=672827738 nodes=[6228532829, 6305150042]>",n/a,672827738,6305150042,residential,1.2743593,103.8441375,
"<overpy.Way id=836674176 nodes=[6305150042, 6305150039]>",n/a,836674176,6305150042,residential,1.2743593,103.8441375,3.9506800423188793
"<overpy.Way id=836674176 nodes=[6305150042, 6305150039]>",n/a,836674176,6305150039,residential,1.2745417,103.8441501,
"<overpy.Way id=766171287 nodes=[6348710439, 237105259]>",Peck Seah Street,766171287,6348710439,residential,1.2769452,103.8447960,189.93350101960678
"<overpy.Way id=766171287 nodes=[6348710439, 237105259]>",Peck Seah Street,766171287,237105259,residential,1.2768590,103.8447809,
"<overpy.Way id=597571026 nodes=[8509577709, 6348710439]>",Peck Seah Street,597571026,8509577709,residential,1.2771495,103.8448123,184.5605315017538
"<overpy.Way id=597571026 nodes=[8509577709, 6348710439]>",Peck Seah Street,597571026,6348710439,residential,1.2769452,103.8447960,
"<overpy.Way id=597571027 nodes=[4600847758, 7860940975, 8509577709]>",Peck Seah Street,597571027,4600847758,residential,1.2772338,103.8448228,187.0561108210389
"<overpy.Way id=597571027 nodes=[4600847758, 7860940975, 8509577709]>",Peck Seah Street,597571027,7860940975,residential,1.2772128,103.8448202,187.1121265782753
"<overpy.Way id=597571027 nodes=[4600847758, 7860940975, 8509577709]>",Peck Seah Street,597571027,8509577709,residential,1.2771495,103.8448123,
"<overpy.Way id=678048112 nodes=[6348710439, 7028101335, 7028101334, 6348710440]>",n/a,678048112,6348710439,service,1.2769452,103.8447960,124.0636518360518
"<overpy.Way id=678048112 nodes=[6348710439, 7028101335, 7028101334, 6348710440]>",n/a,678048112,7028101335,service,1.2769258,103.8448247,143.8874348848799
"<overpy.Way id=678048112 nodes=[6348710439, 7028101335, 7028101334, 6348710440]>",n/a,678048112,7028101334,service,1.2769184,103.8448301,166.3665622463759
"<overpy.Way id=678048112 nodes=[6348710439, 7028101335, 7028101334, 6348710440]>",n/a,678048112,6348710440,service,1.2769015,103.8448342,
"<overpy.Way id=770104394 nodes=[6348710440, 9161752047, 7028101333]>",n/a,770104394,6348710440,service,1.2769015,103.8448342,190.56796287624755
"<overpy.Way id=770104394 nodes=[6348710440, 9161752047, 7028101333]>",n/a,770104394,9161752047,service,1.2768522,103.8448250,190.57095721438634
"<overpy.Way id=770104394 nodes=[6348710440, 9161752047, 7028101333]>",n/a,770104394,7028101333,service,1.2768072,103.8448166,
"<overpy.Way id=770104396 nodes=[7028101333, 7028101332, 9161752046, 6348710441, 6348710442]>",n/a,770104396,7028101333,service,1.2768072,103.8448166,201.28159289391556
"<overpy.Way id=770104396 nodes=[7028101333, 7028101332, 9161752046, 6348710441, 6348710442]>",n/a,770104396,7028101332,service,1.2767918,103.8448106,233.52396482108753
"<overpy.Way id=770104396 nodes=[7028101333, 7028101332, 9161752046, 6348710441, 6348710442]>",n/a,770104396,9161752046,service,1.2767867,103.8448037,233.5844290610891
"<overpy.Way id=770104396 nodes=[7028101333, 7028101332, 9161752046, 6348710441, 6348710442]>",n/a,770104396,6348710441,service,1.2767808,103.8447957,252.21197347452056
"<overpy.Way id=770104396 nodes=[7028101333, 7028101332, 9161752046, 6348710441, 6348710442]>",n/a,770104396,6348710442,service,1.2767689,103.8447586,
"<overpy.Way id=681286780 nodes=[237105259, 6348710442]>",Peck Seah Street,681286780,237105259,residential,1.2768590,103.8447809,193.89818276711597
"<overpy.Way id=681286780 nodes=[237105259, 6348710442]>",Peck Seah Street,681286780,6348710442,residential,1.2767689,103.8447586,
"<overpy.Way id=444841565 nodes=[6348710442, 1814200469, 237105334, 4982866863]>",Peck Seah Street,444841565,6348710442,residential,1.2767689,103.8447586,191.27937642009624
"<overpy.Way id=444841565 nodes=[6348710442, 1814200469, 237105334, 4982866863]>",Peck Seah Street,444841565,1814200469,residential,1.2766897,103.8447428,191.24171314812318
"<overpy.Way id=444841565 nodes=[6348710442, 1814200469, 237105334, 4982866863]>",Peck Seah Street,444841565,237105334,residential,1.2761681,103.8446391,191.24276459657696
"<overpy.Way id=444841565 nodes=[6348710442, 1814200469, 237105334, 4982866863]>",Peck Seah Street,444841565,4982866863,residential,1.2761339,103.8446323,
"<overpy.Way id=959196429 nodes=[2598074292, 6353451366, 9242620859, 9218141428, 8875654200]>",Shenton Lane,959196429,2598074292,tertiary,1.2780890,103.8500706,211.91832850799693
"<overpy.Way id=959196429 nodes=[2598074292, 6353451366, 9242620859, 9218141428, 8875654200]>",Shenton Lane,959196429,6353451366,tertiary,1.2780187,103.8500268,211.9261619323099
"<overpy.Way id=959196429 nodes=[2598074292, 6353451366, 9242620859, 9218141428, 8875654200]>",Shenton Lane,959196429,9242620859,tertiary,1.2779550,103.8499871,32.050964341219014
"<overpy.Way id=959196429 nodes=[2598074292, 6353451366, 9242620859, 9218141428, 8875654200]>",Shenton Lane,959196429,9218141428,tertiary,1.2779649,103.8499933,211.92016217632948
"<overpy.Way id=959196429 nodes=[2598074292, 6353451366, 9242620859, 9218141428, 8875654200]>",Shenton Lane,959196429,8875654200,tertiary,1.2766179,103.8491540,
"<overpy.Way id=1029272261 nodes=[9489438152, 9489438154, 9489438155, 9489438156]>",Park Street,1029272261,9489438152,secondary,1.2782738,103.8496120,281.8110008564127
"<overpy.Way id=1029272261 nodes=[9489438152, 9489438154, 9489438155, 9489438156]>",Park Street,1029272261,9489438154,secondary,1.2782798,103.8495833,255.849014435205
"<overpy.Way id=1029272261 nodes=[9489438152, 9489438154, 9489438155, 9489438156]>",Park Street,1029272261,9489438155,secondary,1.2782737,103.8495591,238.6801246062088
"<overpy.Way id=1029272261 nodes=[9489438152, 9489438154, 9489438155, 9489438156]>",Park Street,1029272261,9489438156,secondary,1.2782591,103.8495351,
"<overpy.Way id=633325343 nodes=[6353451366, 9242555091, 6363701359, 9489438152]>",Park Street,633325343,6353451366,secondary,1.2780187,103.8500268,302.5250584020129
"<overpy.Way id=633325343 nodes=[6353451366, 9242555091, 6363701359, 9489438152]>",Park Street,633325343,9242555091,secondary,1.2780486,103.8499799,301.55134709416353
"<overpy.Way id=633325343 nodes=[6353451366, 9242555091, 6363701359, 9489438152]>",Park Street,633325343,6363701359,secondary,1.2782308,103.8496831,301.17110841361546
"<overpy.Way id=633325343 nodes=[6353451366, 9242555091, 6363701359, 9489438152]>",Park Street,633325343,9489438152,secondary,1.2782738,103.8496120,
"<overpy.Way id=959196429 nodes=[2598074292, 6353451366, 9242620859, 9218141428, 8875654200]>",Shenton Lane,959196429,2598074292,tertiary,1.2780890,103.8500706,211.91832850799693
"<overpy.Way id=959196429 nodes=[2598074292, 6353451366, 9242620859, 9218141428, 8875654200]>",Shenton Lane,959196429,6353451366,tertiary,1.2780187,103.8500268,211.9261619323099
"<overpy.Way id=959196429 nodes=[2598074292, 6353451366, 9242620859, 9218141428, 8875654200]>",Shenton Lane,959196429,9242620859,tertiary,1.2779550,103.8499871,32.050964341219014
"<overpy.Way id=959196429 nodes=[2598074292, 6353451366, 9242620859, 9218141428, 8875654200]>",Shenton Lane,959196429,9218141428,tertiary,1.2779649,103.8499933,211.92016217632948
"<overpy.Way id=959196429 nodes=[2598074292, 6353451366, 9242620859, 9218141428, 8875654200]>",Shenton Lane,959196429,8875654200,tertiary,1.2766179,103.8491540,
"<overpy.Way id=679717924 nodes=[6364534392, 7002783016, 7002783014, 6364534393, 6364534394, 7030663118, 7002783015, 7843132188]>",n/a,679717924,6364534392,service,1.2753239,103.8432901,107.86771301777299
"<overpy.Way id=679717924 nodes=[6364534392, 7002783016, 7002783014, 6364534393, 6364534394, 7030663118, 7002783015, 7843132188]>",n/a,679717924,7002783016,service,1.2753132,103.8433233,143.77434821382099
"<overpy.Way id=679717924 nodes=[6364534392, 7002783016, 7002783014, 6364534393, 6364534394, 7030663118, 7002783015, 7843132188]>",n/a,679717924,7002783014,service,1.2752784,103.8433488,171.76876636165957
"<overpy.Way id=679717924 nodes=[6364534392, 7002783016, 7002783014, 6364534393, 6364534394, 7030663118, 7002783015, 7843132188]>",n/a,679717924,6364534393,service,1.2752473,103.8433533,188.44931273616837
"<overpy.Way id=679717924 nodes=[6364534392, 7002783016, 7002783014, 6364534393, 6364534394, 7030663118, 7002783015, 7843132188]>",n/a,679717924,6364534394,service,1.2745837,103.8432547,201.58303580543077
"<overpy.Way id=679717924 nodes=[6364534392, 7002783016, 7002783014, 6364534393, 6364534394, 7030663118, 7002783015, 7843132188]>",n/a,679717924,7030663118,service,1.2745420,103.8432382,258.9802287149938
"<overpy.Way id=679717924 nodes=[6364534392, 7002783016, 7002783014, 6364534393, 6364534394, 7030663118, 7002783015, 7843132188]>",n/a,679717924,7002783015,service,1.2745376,103.8432156,300.9328746241358
"<overpy.Way id=679717924 nodes=[6364534392, 7002783016, 7002783014, 6364534393, 6364534394, 7030663118, 7002783015, 7843132188]>",n/a,679717924,7843132188,service,1.2745648,103.8431702,
"<overpy.Way id=679717929 nodes=[5152047888, 6364534396, 7843132188, 237153674]>",Tanjong Pagar Road,679717929,5152047888,secondary,1.2750266,103.8432379,188.51051896875586
"<overpy.Way id=679717929 nodes=[5152047888, 6364534396, 7843132188, 237153674]>",Tanjong Pagar Road,679717929,6364534396,secondary,1.2746411,103.8431802,187.4648916001339
"<overpy.Way id=679717929 nodes=[5152047888, 6364534396, 7843132188, 237153674]>",Tanjong Pagar Road,679717929,7843132188,secondary,1.2745648,103.8431702,185.05258216875907
"<overpy.Way id=679717929 nodes=[5152047888, 6364534396, 7843132188, 237153674]>",Tanjong Pagar Road,679717929,237153674,secondary,1.2745501,103.8431689,
"<overpy.Way id=748808422 nodes=[6364534392, 5152047888]>",Tanjong Pagar Road,748808422,6364534392,secondary,1.2753239,103.8432901,189.95608182769647
"<overpy.Way id=748808422 nodes=[6364534392, 5152047888]>",Tanjong Pagar Road,748808422,5152047888,secondary,1.2750266,103.8432379,
"<overpy.Way id=679717926 nodes=[6364534397, 6364534392]>",n/a,679717926,6364534397,service,1.2753539,103.8431902,106.71893873259353
"<overpy.Way id=679717926 nodes=[6364534397, 6364534392]>",n/a,679717926,6364534392,service,1.2753239,103.8432901,
"<overpy.Way id=679717927 nodes=[6364534397, 9934060418, 9934060422, 4745106071, 4745106078]>",Tanjong Pagar Road,679717927,6364534397,secondary,1.2753539,103.8431902,10.155254998707619
"<overpy.Way id=679717927 nodes=[6364534397, 9934060418, 9934060422, 4745106071, 4745106078]>",Tanjong Pagar Road,679717927,9934060418,secondary,1.2753779,103.8431945,10.09466253741573
"<overpy.Way id=679717927 nodes=[6364534397, 9934060418, 9934060422, 4745106071, 4745106078]>",Tanjong Pagar Road,679717927,9934060422,secondary,1.2755722,103.8432291,10.040835225352112
"<overpy.Way id=679717927 nodes=[6364534397, 9934060418, 9934060422, 4745106071, 4745106078]>",Tanjong Pagar Road,679717927,4745106071,secondary,1.2756185,103.8432373,10.05120647690893
"<overpy.Way id=679717927 nodes=[6364534397, 9934060418, 9934060422, 4745106071, 4745106078]>",Tanjong Pagar Road,679717927,4745106078,secondary,1.2757330,103.8432576,
"<overpy.Way id=766171288 nodes=[6364541738, 4745192778]>",Gopeng Street,766171288,6364541738,residential,1.2756355,103.8437469,101.4339638910381
"<overpy.Way id=766171288 nodes=[6364541738, 4745192778]>",Gopeng Street,766171288,4745192778,residential,1.2755951,103.8439467,
"<overpy.Way id=679722451 nodes=[6364541739, 6536212403]>",n/a,679722451,6364541739,service,1.2758087,103.8437784,100.09259740168119
"<overpy.Way id=679722451 nodes=[6364541739, 6536212403]>",n/a,679722451,6536212403,service,1.2757903,103.8438818,
"<overpy.Way id=679722452 nodes=[6364541738, 6364551929]>",n/a,679722452,6364541738,service,1.2756355,103.8437469,9.996819542670892
"<overpy.Way id=679722452 nodes=[6364541738, 6364551929]>",n/a,679722452,6364551929,service,1.2757478,103.8437667,
"<overpy.Way id=679722029 nodes=[6364551929, 6364541739]>",n/a,679722029,6364551929,service,1.2757478,103.8437667,10.872426702635266
"<overpy.Way id=679722029 nodes=[6364551929, 6364541739]>",n/a,679722029,6364541739,service,1.2758087,103.8437784,
"<overpy.Way id=696058110 nodes=[6536212403, 6364541740]>",n/a,696058110,6536212403,service,1.2757903,103.8438818,102.6384615113679
"<overpy.Way id=696058110 nodes=[6536212403, 6364541740]>",n/a,696058110,6364541740,service,1.2757699,103.8439728,
